ticket_id,tenant_id,opened_by_user_id,created_at,priority,channel,subject,body,resolved_at,csat_score
TK300720,T1022,UKEZNL0HHB,2024-11-26 05:14:37,high,email,SSO not working for new hires,"new folks can't log in, sso handshake fails, okta config seems fine, region LATAM, mostly on Windows 11",2024-11-27 07:32:34.974291174,3.3
TK300721,T1005,U5GF3BBT87,2025-03-13 10:40:38,low,phone,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag?, mostly on Windows 11",2025-03-15 05:54:33.147035108,4.6
TK300722,T1027,U1ZAQ7QHAK,2025-01-25 21:33:02,low,email,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing, feels worse after (running v3.9.5) last update, region APAC",2025-01-27 08:22:03.365549618,4.7
TK300723,T1023,URSG70S1F5,2025-08-17 06:40:16,medium,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout",2025-08-17 10:36:28.202281571,3.8
TK300724,T1002,US8PGBZQ35,2025-03-02 03:25:27,high,email,Export to CSV missing columns,"csv export skips cost center and project fields, fina (running v4.1.2)nce mad",2025-03-03 07:55:55.148593957,3.7
TK300725,T1024,UQLYLEWFVB,2025-09-07 18:34:12,low,portal,SSO not working for new hires,"onboarding blocked, sso error pops aft (running v3.9.5)er creds, urgent fix pls, region US, mostly on Windows 11 pls advise quick",2025-09-08 10:18:46.888453022,3.1
TK300726,T1023,UASIKZOIEA,2025-06-06 12:06:05,medium,portal,QnA responses irrelevant,"bot answers outdated  (running v4.1.2)stuff, pricing info wrong, region LATAM pls advise quick",2025-06-07 03:59:47.891679690,3.6
TK300727,T1016,UC3IYX95OJ,2024-12-13 00:38:41,medium,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, region EU, mostly on iOS17 pls advise quick",2024-12-15 13:12:16.399933982,3.1
TK300728,T1038,U8R5P03WVP,2025-06-15 04:46:09,medium,portal,Export to CSV missing columns,"csv export skip (running v3.9.5)s cost center and project fields, finance mad, region US pls advise quick",2025-06-16 11:44:42.911898315,3.8
TK300729,T1038,UDE51K8LXE,2025-10-26 12:12:50,high,email,SSO not working for new hires,"onboarding blocked, sso erro (running v3.9.5)r pops after creds, urgent fix pls",2025-10-27 10:49:29.236920394,5.0
TK300730,T1021,U9SB5MBZGJ,2024-11-28 00:44:37,low,slack,Audit trail gaps on weekends,"audit blank for saturday edits, compliance breathing do (running v3.2.1)wn",2024-11-28 20:10:51.482805978,5.0
TK300731,T1034,UDVLNKND66,2025-11-07 21:16:48,medium,email,SSO not working for new hires,"login bombs for fresh accounts, maybe  (running v4.0.0)SCIM sync lag?",2025-11-10 04:38:10.968564739,3.7
TK300732,T1009,U31W0GQ34P,2025-07-11 01:54:10,medium,teams,Webhook retries too slow,"retry logic busted, queue stuck since yesterday, region US, mostly on macOS14",2025-07-12 01:08:38.547182154,4.2
TK300733,T1007,UW9BFC0XEF,2025-04-24 17:42:48,high,slack,Anomaly alerts too noisy,"anomaly detector spamming, need t (running v4.0.0)uning asap, mostly on Windows 11",2025-04-25 22:19:51.314242527,4.1
TK300734,T1015,UTQJ8CW8N5,2025-06-28 00:05:15,high,portal,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related to new patch?, mostly on macOS14",2025-06-29 05:04:29.789403168,3.9
TK300735,T1038,UL9GVBMQQ7,2025-04-27 11:13:25,medium,email,Audit trail gaps on weekends,"audit blank for saturday edits, compliance breathing down, region US, mostly on Android13",2025-04-29 13:30:40.105411211,4.3
TK300736,T1037,U6J0JE3MKR,2025-04-26 17:00:26,medium,phone,OCR results are inconsistent,"accuracy tanked on PDFs, esp multi-page ones, (running v3.9.5) any workaround?",2025-04-28 05:09:43.623594825,4.3
TK300737,T1020,USRTWLXDSC,2025-10-22 08:49:49,low,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, mostly on macOS14 pls advise quick",2025-10-22 17:17:01.072203866,4.7
TK300738,T1033,UMDMMMXIXV,2025-05-31 03:05:34,medium,email,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, region APAC pls advise quick",2025-06-01 22:44:51.122355859,3.6
TK300739,T1013,U5FLUL1RSR,2024-11-14 23:06:50,high,portal,Mobile app crashes offline,"crash loop in airplane mode, logs show weird stacktrace, region EU pls advise quick",2024-11-15 14:55:25.042035363,3.5
TK300740,T1027,U2PEMKLMDH,2024-12-05 09:39:51,high,teams,Audit trail gaps on weekends,"audit blank for saturday edits, compliance breathing dow (running v4.1.2)n",2024-12-06 20:17:14.426533297,4.4
TK300741,T1032,UU3LQ28QAQ,2025-01-03 21:09:46,low,email,QnA responses irrelevant,"responses off-topic, customers confused big time",2025-01-07 12:38:50.509531294,3.6
TK300742,T1017,U5WOQDNVQJ,2025-04-29 01:34:50,low,teams,Audit trail gaps on weekends,"trail  (running v4.0.0)holes after midnight ops, scary for audits",2025-04-30 11:39:27.745536234,5.0
TK300743,T1001,UC2GS4YE45,2025-02-19 14:29:16,low,phone,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, region EU, mostly on Windows 11 pls advise quick",2025-02-20 21:47:24.366874768,3.8
TK300744,T1008,UAY7OV50EW,2025-10-19 18:04:16,medium,teams,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, region US, mostly on Win10",2025-10-22 15:11:53.869023373,4.5
TK300745,T1030,UMCZH7827J,2024-12-09 11:08:34,urgent,phone,Mobile app crashes offline,"crash loop in airplane mode, logs show weird stacktr (running v3.9.5)ace pls advise quick",2024-12-10 11:09:44.283718738,4.8
TK300746,T1024,UFHAKROWX4,2025-09-06 17:28:33,high,email,QnA responses irrelevant,"bot answers outdated stuff, (running v3.9.5) pricing info wrong, mostly on Windows 11",2025-09-08 10:24:56.434697220,5.0
TK300747,T1000,U3AC6PE63L,2024-12-13 06:09:52,medium,phone,OCR results are inconsistent,"ocr keeps jumbl (running v4.1.2)ing invoice lines, maybe related to new patch?",2024-12-15 07:47:49.936010756,4.5
TK300748,T1016,USAV9CNG8T,2025-02-12 13:07:30,urgent,slack,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline pls advise quick",2025-02-13 16:50:40.291054170,3.5
TK300749,T1035,U5CFP37CDH,2024-12-29 02:52:37,high,slack,QnA responses irrelevant,"bot answers outdated stuff, pricing info wrong, region LATAM",2024-12-31 19:24:20.670305847,4.7
TK300750,T1020,UY8N1UTOXI,2024-12-16 06:19:07,medium,teams,OCR results are inconsistent,"ocr keeps jumbling invoice lines, m (running v4.1.2)aybe related to new patch?",2024-12-17 16:16:30.403007018,5.0
TK300751,T1003,USIRI5DSYM,2025-04-16 06:42:54,medium,email,OCR results are inconsistent,"accuracy tanked on PDFs, esp multi-page ones, any workaround?, mostly on macOS14",2025-04-16 20:34:18.872666875,5.0
TK300752,T1031,UXUBC6A41L,2025-05-16 17:17:47,medium,email,QnA responses irrelevant,"bot answe (running v4.0.0)rs outdated stuff, pricing info wrong, region US",2025-05-17 02:58:18.810286719,4.4
TK300753,T1014,UTVAHM9UZA,2025-07-18 16:46:26,low,phone,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, region LATAM, mostly on Win10",2025-07-20 00:03:37.954592956,4.3
TK300754,T1009,UPFXI5N53E,2025-07-09 07:57:23,low,portal,Export to CSV missing columns,"exports incomplete since last push, need cost_center back, region US, mostly on macOS14",2025-07-09 21:30:24.480082547,3.8
TK300755,T1026,U2OTEYMOML,2024-12-11 05:23:08,high,email,Audit trail gaps on weekends,"audit  (running v4.0.0)blank for saturday edits, compliance breathing down, mostly on macOS14",2024-12-11 22:34:41.721829649,3.8
TK300756,T1014,UPKVCM2CD1,2025-06-02 02:21:21,medium,email,SSO not working for new hires,"new folks can't log in, sso handshake fai (running v4.1.2)ls, okta config seems fine",2025-06-02 20:52:44.443119897,3.7
TK300757,T1033,US2QTKEYW0,2024-11-30 19:40:28,medium,portal,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline, region LATAM, mostly on macOS13",2024-12-02 22:41:19.248477757,4.1
TK300758,T1037,U23IETYR9X,2025-05-11 14:50:35,high,teams,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, mostly on Android13",2025-05-14 16:48:12.795735090,5.0
TK300759,T1012,UYOD0R450F,2025-01-24 04:22:28,medium,portal,Webhook retries too slow,"webhook (running v4.1.2)s crawling, retries hours apart, downstream SLA toast, region LATAM, mostly on Android13",2025-01-26 04:33:15.030601496,4.2
TK300760,T1033,UI8E8QKXKI,2025-03-18 21:54:55,low,email,QnA responses irrelevant,"responses off-to (running v3.2.1)pic, customers confused big time, region US",2025-03-21 13:47:11.051350734,2.4
TK300761,T1005,UJJO9NIFMP,2025-11-02 03:32:51,medium,teams,OCR results are inconsistent,"accu (running v4.0.0)racy tanked on PDFs, esp multi-page ones, any workaround?, region US",2025-11-03 09:13:19.311715203,4.2
TK300762,T1002,UMNI3GOM67,2025-07-15 18:57:08,medium,phone,Audit trail gaps on weekends,"audit blank f (running v3.2.1)or saturday edits, compliance breathing down",2025-07-18 02:27:08.964810227,3.9
TK300763,T1011,ULJ2NP6I5G,2025-05-30 02:05:05,urgent,email,Audit trail gaps on weekends,"weekend logs missing, risk for EU region",2025-05-31 18:28:33.800872926,4.4
TK300764,T1004,UVVH3T8X2G,2024-12-12 13:21:06,high,email,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, mostly on Windows 11",2024-12-13 11:10:53.244855388,3.7
TK300765,T1001,UR8VBYEZD4,2025-01-10 02:11:37,urgent,portal,Webhook retries too slow,"delivery lag insane, partners yelling, any ho (running v3.2.1)tfix?",2025-01-10 19:05:40.969934974,3.8
TK300766,T1031,UL0HG9NCBE,2025-11-10 14:31:47,high,portal,OCR results are inconsistent,"accuracy tanked on PDF (running v4.0.0)s, esp multi-page ones, any workaround?, region EU, mostly on iOS17",2025-11-11 22:05:19.507270481,4.2
TK300767,T1027,UH42M44GV3,2024-11-25 16:11:10,medium,email,OCR results are inconsistent,"accuracy tank (running v3.9.5)ed on PDFs, esp multi-page ones, any workaround?, mostly on Win10",2024-11-26 08:03:49.284675263,3.5
TK300768,T1004,UK86ADNOKK,2025-05-04 10:42:12,medium,email,Export to CSV missing columns,"downloaded report mi (running v3.9.5)ssing key cols, broke our pipeline, mostly on Win10",2025-05-05 08:59:15.255935550,3.4
TK300769,T1012,U2QFE980TW,2025-11-12 05:05:06,medium,email,Anomaly alerts too noisy,"noise level crazy, ops ignoring alerts now, region US",2025-11-14 05:20:29.539073583,4.5
TK300770,T1029,UPU8BWAUFX,2025-07-10 02:07:16,medium,teams,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap",2025-07-10 23:30:23.103894168,3.2
TK300771,T1039,UIA9RU3PC0,2025-08-03 20:59:57,medium,email,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix?, region EU, mostly on iOS17",2025-08-05 03:56:26.436496321,3.2
TK300772,T1006,UWDEEKGYSP,2025-03-01 03:43:49,low,portal,QnA responses irrelevant,"bot answers outdated stuff, pricing info wrong, region US",2025-03-02 22:00:05.650112530,3.8
TK300773,T1016,UFF124VF89,2025-06-14 12:10:22,medium,email,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related t (running v3.9.5)o new patch?, mostly on Windows 11",2025-06-16 23:10:54.339785014,5.0
TK300774,T1035,UVC1U5W2K2,2025-08-04 21:46:59,high,email,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers mis (running v4.0.0)sing, feels worse after last update",2025-08-05 13:33:16.741931967,3.2
TK300775,T1014,UJSNCH1WY6,2025-03-12 15:20:32,low,email,Mobile app crashes offline,"field reps stuck, app dies when offline mod (running v3.2.1)e kicks in, mostly on iOS17",2025-03-13 06:18:12.469061038,3.9
TK300776,T1032,US48IW5XNQ,2025-07-24 18:57:16,low,email,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap, mostly on macOS14",2025-07-25 22:41:35.216064511,4.8
TK300777,T1017,UCXQUD8M82,2025-10-28 23:59:11,medium,teams,Mobile app crashes offline,"offline sync triggers crash, star (running v3.2.1)ted after v4 rollout, region APAC",2025-10-31 17:58:13.751597088,4.6
TK300778,T1038,U112CD4YSD,2025-06-03 09:14:53,medium,email,Audit trail gaps on weekends,"trail h (running v3.9.5)oles after midnight ops, scary for audits, mostly on Android13",2025-06-04 08:59:48.309513779,4.0
TK300779,T1008,UHYB7TH34C,2025-06-20 00:51:16,low,email,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, mostly on Win10",2025-06-22 05:59:29.903684843,5.0
TK300780,T1019,UWPZKG84YN,2025-03-01 13:58:51,urgent,email,SSO not working for new hires,"onboarding blocked, sso erro (running v4.0.0)r pops after creds, urgent fix pls, region LATAM, mostly on Android13",2025-03-02 06:07:38.920845588,5.0
TK300781,T1005,UOZLEL8PL6,2025-08-12 21:55:37,medium,portal,Webhook retries too slow,"delivery la (running v4.0.0)g insane, partners yelling, any hotfix?, region EU, mostly on Windows 11",2025-08-14 09:24:29.217443754,4.6
TK300782,T1034,UDZ98JHE17,2025-03-10 20:44:27,medium,portal,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, mostly on iOS17",2025-03-11 12:19:51.985685497,4.7
TK300783,T1004,UF6JZQF2RK,2025-08-21 18:01:08,medium,portal,Webhook retries too slow,"retry logic busted, queue stuck since (running v4.0.0) yesterday, region LATAM pls advise quick",2025-08-22 16:43:47.052441623,4.1
TK300784,T1013,UQM6UT6FIZ,2025-07-24 23:58:15,high,portal,SSO not working for new hires,"new folks can't log in, sso handshake fails, okta config seems fine (running v3.2.1), mostly on Android13",2025-07-27 07:33:11.697663590,5.0
TK300785,T1022,UU534Q40I1,2025-09-14 17:27:45,high,portal,Export to CSV missing columns,"exports i (running v3.2.1)ncomplete since last push, need cost_center back, mostly on Windows 11 pls advise quick",2025-09-16 04:16:35.095765872,5.0
TK300786,T1007,USIRQ4TP1N,2024-12-30 03:20:29,high,portal,SSO not working for new hires,"onboarding blocked, sso error p (running v3.9.5)ops after creds, urgent fix pls, mostly on Win10",2024-12-31 22:03:31.181470610,4.0
TK300787,T1021,UVWVM4W3ZK,2025-01-21 17:40:31,high,email,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing, feels worse after last update, region LATAM, mostly on Win10",2025-01-23 03:59:02.801574203,3.0
TK300788,T1028,UTD3HTY61J,2025-05-30 05:53:34,low,email,Export to CSV missing columns,"exports incomplete since last push, need cost_center back, region LATAM",2025-06-01 01:44:19.309070046,4.2
TK300789,T1002,U6L7J4V9EL,2025-01-01 04:21:05,medium,phone,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix?, region EU, mostly on Win10",2025-01-02 13:26:15.662146376,3.6
TK300790,T1018,UW5GSM7RBR,2025-01-14 03:04:10,medium,email,Mobile app crashes offline,"offline (running v3.9.5) sync triggers crash, started after v4 rollout, region US, mostly on macOS13",2025-01-14 14:24:10.274039054,5.0
TK300791,T1005,UVU53Y15CA,2024-11-19 18:50:38,high,email,OCR results are inconsistent,"ocr keeps jumbling (running v3.2.1) invoice lines, maybe related to new patch?, region LATAM, mostly on Windows 11",2024-11-21 21:36:24.109143350,4.1
TK300792,T1028,UG8W85Y6Q8,2025-03-21 21:55:06,high,portal,Webhook retries too slow,"webhooks crawling, retries hours apart, downstream SLA toast, region EU, mostly on macOS14 pls advise quick",2025-03-24 03:25:21.040372539,4.5
TK300793,T1039,UQT26Q3XLR,2025-10-09 01:51:53,low,email,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix? pls advise quick",2025-10-10 03:21:24.331644252,4.9
TK300794,T1031,UBFXB4Y4K7,2025-05-05 03:13:34,medium,phone,Anomaly alerts too noisy,"alert storm every morning,  (running v4.1.2)mostly false positives, region APAC, mostly on iOS17",2025-05-07 06:40:45.502119322,4.3
TK300795,T1024,UNAQGU5IO8,2025-09-12 20:41:13,medium,phone,OCR results are inconsistent,"scanned docs look messy (running v4.1.2), tables broken, numbers missing, feels worse after last update, region EU",2025-09-16 20:16:40.591922658,4.3
TK300796,T1007,UDI74KZT22,2025-03-06 14:27:18,medium,phone,SSO not working for new hires,"new folks (running v3.2.1) can't log in, sso handshake fails, okta config seems fine, mostly on iOS17",2025-03-07 17:39:07.144052400,4.0
TK300797,T1017,UR3OOZIT4M,2025-04-10 00:05:48,high,phone,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline, region LATAM",2025-04-12 03:26:35.436977796,4.7
TK300798,T1002,UIHN70N6JB,2025-02-04 04:54:24,low,portal,OCR results are inconsistent,"accuracy tanked on PDFs, esp multi-page ones, any workaround?, region EU, mostly on Windows 11 pls advise quick",2025-02-05 09:39:15.854085319,5.0
TK300799,T1031,UNFC3Y0SPW,2025-06-11 20:44:33,medium,portal,Mobile app crashes offline,"field reps stuck, app (running v3.9.5) dies when offline mode kicks in, region EU, mostly on macOS13 pls advise quick",2025-06-12 06:48:07.396240122,4.9
TK300800,T1013,U0GM62S60Y,2025-10-10 07:32:32,low,email,Export to CSV missing columns,"exports incomplete since last push, need cost_cen (running v3.2.1)ter back, mostly on iOS17",2025-10-12 03:56:58.335788091,3.4
TK300801,T1024,U48CD5LXTN,2025-03-29 19:50:38,medium,email,OCR results are inconsistent,"ocr keeps jumbling invoice lin (running v4.0.0)es, maybe related to new patch?, region APAC",2025-03-31 08:02:30.752539101,5.0
TK300802,T1007,UNJKA34MQA,2025-02-12 07:53:23,high,portal,SSO not working for new hires,"new folks can't log in, sso handshake fails, okta config seems fine, region EU",2025-02-14 02:54:05.446969582,3.3
TK300803,T1010,U9G6Q62RXY,2025-07-05 04:10:25,medium,phone,OCR results are inconsistent,"ocr keeps jumbling inv (running v4.1.2)oice lines, maybe related to new patch?, region APAC, mostly on Win10",2025-07-08 05:46:16.672259662,3.5
